ADUA,COD_PAI4,CANTI,FOBDOL,FOBPES
3,PAN,24,45,173368
3,PAN,26,285,1089284
3,PAN,419,28480,113529750
3,PAN,481,35034,139545279
3,PAN,139,13549,54174213
3,PAN,34,4780,19040254
3,PAN,763,77047,306795835
3,PAN,1200,277,1083282
3,PAN,2215,1466,5741312
3,PAN,1998,3777,15068451
3,PAN,600,4980,19663729
3,PAN,2111,14477,57440397
3,PAN,72,1578,6178157
3,PAN,382,4106,16078322
3,PAN,134,10572,41395492
3,PAN,300,1158,4630275
3,PAN,333,919,3674671
3,PAN,22200,4218,16685902
3,PAN,3760,1730,6842090
3,PAN,61,346,1367152
3,PAN,20035,9235,36927239
3,PAN,8425,1364,5454967
3,PAN,1,41,162048
3,PAN,5,11,42723
3,PAN,5,1257,4962525
3,PAN,1,169,668962
3,PAN,1,139,550505
3,PAN,7865,3081,12192162
3,PAN,399,75,296282
3,PAN,703,171,676408
3,PAN,1215,220,871437
3,PAN,413,125,496296
3,PAN,180,177,699159
3,PAN,121,35,138487
3,PAN,117,28,110433
3,PAN,375,67,266053
3,PAN,81,71,279506
3,PAN,672,241,953065
3,PAN,12,54,214417
3,PAN,1600,272,1075999
3,PAN,11970,2155,8523339
3,PAN,2100,609,2409131
3,PAN,4200,874,3383647
3,PAN,646,4150,16292024
3,PAN,14,508,2024316
3,PAN,9,255,1015863
3,PAN,199,2847,11338873
3,PAN,348,1139,4536927
3,PAN,36,209,830566
3,PAN,1,40,158251
3,PAN,24,345,1376059
3,PAN,65350,5753,22782677
3,PAN,174940,16158,64006646
3,PAN,105585,11203,44458415
3,PAN,25466,21101,83754146
3,PAN,25140,4609,18260395
3,PAN,720,171,676622
3,PAN,129770,29730,118031433
3,PAN,59816,8604,33846014
3,PAN,14012,10842,42904166
3,PAN,110,317,1239064
3,PAN,34088,9216,36920429
3,PAN,50210,11664,46625208
3,PAN,32400,4850,19167282
3,PAN,9000,1978,7819110
3,PAN,302,129,500878
3,PAN,10556,4506,17814375
3,PAN,1009,9389,37397756
3,PAN,3,44,176215
3,PAN,102050,25076,99429861
3,PAN,13200,2220,8852106
3,PAN,3066,859,3363002
3,PAN,4320,1102,4404759
3,PAN,11770,1883,7373538
3,PAN,15930,4322,16990988
3,PAN,17796,7883,31086199
3,PAN,2564,22058,87368619
3,PAN,38,302,1204027
3,PAN,2928,8324,33157334
3,PAN,1610,5276,21014303
3,PAN,97,710,2826045
3,PAN,1065,4196,16711306
3,PAN,886,5474,21803763
3,PAN,4728,8021,32049531
3,PAN,9000,28778,114627091
3,PAN,200,564,2255160
3,PAN,920,3690,14697824
3,PAN,1247,8469,33734014
3,PAN,100,2071,8280914
3,PAN,17,378,1506467
3,PAN,339,3844,15158427
3,PAN,3,9432,36262672
3,PAN,1,3237,12445650
3,PAN,2,4395,17207375
3,PAN,38,17566,70261219
3,PAN,36,199,786287
3,PAN,1062,11670,46680830
3,PAN,1160,1535,6074418
3,PAN,30,1543,6170101
3,PAN,780,944,3734390
3,PAN,880,776,3070446
3,PAN,1100,3068,12135057
3,PAN,239,807,3191208
3,PAN,1,0,40
3,PAN,188,1124,4448387
3,PAN,1865,4405,17614396
3,PAN,59,742,2966135
3,PAN,48,1882,7508692
3,PAN,22,617,2462630
3,PAN,2,66,262672
3,PAN,247,2137,8526227
3,PAN,20,839,3348669
3,PAN,8,186,741777
3,PAN,190,2257,9003736
3,PAN,111,1928,7690496
3,PAN,8,29,114021
3,PAN,449,5414,21599025
3,PAN,7,75,300692
3,PAN,25,86,344059
3,PAN,385,3345,13343329
3,PAN,2,274,1093655
3,PAN,13,303,1209791
3,PAN,48,216,862301
3,PAN,105,4357,17481241
3,PAN,72,1990,7990582
3,PAN,38,1083,4369515
3,PAN,778,7487,30072231
3,PAN,154,780,3116327
3,PAN,18,109,436199
3,PAN,27,1097,4404526
3,PAN,11,310,1238290
3,PAN,487,4972,19859750
3,PAN,95,256,1022504
3,PAN,77,376,1505411
3,PAN,3338,34220,136862934
3,PAN,17,166,661265
3,PAN,17,125,499141
3,PAN,35,2694,10804963
3,PAN,4,83,332839
3,PAN,53,1188,4744341
3,PAN,6,53,211490
3,PAN,47,62,246836
3,PAN,378,11405,45500020
3,PAN,132,673,2685765
3,PAN,4,8686,33395289
3,PAN,1,339,1302122
3,PAN,158,833,3201227
3,PAN,51,1214,4754076
3,PAN,17,525,2054818
3,PAN,27,775,3033244
3,PAN,213,20283,80788997
3,PAN,37,6629,26402788
3,PAN,2464,2012583,7932713501
3,PAN,4,126,501928
3,PAN,33,623,2490845
3,PAN,41,808,3230340
3,PAN,6,158,629910
3,PAN,40,520,2036024
3,PAN,4,1936,7613494
3,PRY,437,8713,34704389
3,PRY,39,975,3883770
3,PRY,73,163,657513
3,PRY,659,1489,5992048
3,PRY,215,391,1572472
3,PRY,197,569,2289126
3,PRY,9,90,363698
3,PRY,76,116,466692
3,PRY,144,231,929804
3,PRY,1250,1000,3915430
3,PRY,100,10,39154
3,PRY,17,178,717338
3,PRY,37,128,501517
3,PRY,6,68,274866
3,PRY,61,235,946259
3,PRY,12,92,369974
3,PRY,14,127,510143
3,PRY,155,352,1381871
3,PRY,165,350,1373784
3,PRY,146,258,1011357
3,PRY,20,403,1581065
3,PRY,13,180,708209
3,PRY,191,2486,9941295
3,PRY,974,10559,41779587
3,PRY,2,886,3407617
3,PRY,56,36892,147513031
3,PRY,15,40,160521
3,PRY,792,4719,18671713
3,PRY,24,174,687527
3,PRY,2,46380,178322288
3,PRY,1,15700,60363517
3,PRY,72,360,1424434
3,PRY,5,653,2509854
3,PRY,1,944,3629616
3,PRY,18,76797,295269220
3,PRY,1,82,316620
3,PRY,1,35,135501
3,PRY,1,191,738982
3,PRY,0,142,546924
3,PRY,0,289,1111150
3,PRY,5,2681,10331063
3,PRY,3,307,1180442
3,PRY,5,2062,7946977
3,PRY,0,1505,5800005
3,PRY,14,8018,30826456
3,PRY,4,2022,7811022
3,PRY,1,421,1630229
3,PRY,1,1585,6094024
3,PRY,179,4032,15896877
3,PRY,65,1509,5936009
3,PRY,2111,71058,280788830
3,PRY,105,1365,5400977
3,PRY,111,5264,20610824
3,PRY,161,4213,16668247
3,PRY,64,6111,24441037
3,PRY,2,103,410821
3,PRY,134,5804,23211412
3,PRY,51,3634,14535568
3,PRY,10,135,541683
3,PRY,30,673,2690017
3,PRY,2,215,861557
3,PRY,1,45,178335
3,PRY,206,158568,622965212
3,PER,347,2295,9114031
3,PER,220,1584,6202511
3,PER,821,2647,10488434
3,PER,643,2769,10986915
3,PER,17,115,451958
3,PER,40,113,447901
3,PER,5723,19547,77363076
3,PER,1556,3648,14499410
3,PER,5838,20377,80859823
3,PER,187,791,3138377
3,PER,27,76,300847
3,PER,15748,32035,126963505
3,PER,558,1744,6897307
3,PER,72,709,2776823
3,PER,3616,4974,19752477
3,PER,1140,3507,13860946
3,PER,94,403,1576861
3,PER,9648,22235,88188070
3,PER,909,3489,13778286
3,PER,60,514,2010965
3,PER,1236,3977,15831357
3,PER,8118,21056,83024392
3,PER,55,505,2005266
3,PER,192,1155,4564736
3,PER,119,1073,4239420
3,PER,36,365,1453053
3,PER,441,2895,11502221
3,PER,141,544,2129955
3,PER,155,1301,5177630
3,PER,458,3338,13243897
3,PER,1485,12186,48285698
3,PER,282,1494,5934115
3,PER,344,2133,8484934
3,PER,246,1278,5059459
3,PER,58,326,1276274
3,PER,1067,5950,23634537
3,PER,1435,4864,19251875
3,PER,2,12,48945
3,PER,111,956,3755635
3,PER,47,219,873577
3,PER,1986,3997,15835812
3,PER,1742,5301,20984816
3,PER,530,1614,6404052
3,PER,145,13236,51823809
3,PER,10,72,278744
3,PER,3859,50040,198721612
3,PER,116,3790,15049382
3,PER,5,25,95818
3,PER,22,2389,9451908
3,PER,658,12609,50416973
3,PER,138,552,2183646
3,PER,3316,36738,145331119
3,PER,412,123935,495645437
3,PER,153,3547,13637849
3,PER,306,5880,22607483
3,PER,60,1500,5898885
3,PER,2000,457,1820002
3,PER,887,8776,35022047
3,PER,1528,33452,132268056
3,PER,384,4064,15623385
3,PER,60,2476,9721463
3,PER,50,1098,4299142
3,PER,79,2025,7948428
3,PER,1463,44232,171467770
3,PER,489,13428,51626955
3,PER,0,2,9446
3,PER,0,17,64963
3,PER,47,510,1972813
3,PER,0,6,22842
3,PER,39,957,3705365
3,PER,0,23,89430
3,PER,0,41,157181
3,PER,0,3,13086
3,PER,0,3,13124
3,PER,1,63,243863
3,PER,2,181,701700
3,PER,0,16,60975
3,PER,24,311,1205182
3,PER,1,106,411225
3,PER,5,460,1779822
3,PER,0,12,45761
3,PER,4,46,178358
3,PER,7,3436,13303464
3,PER,1,34268,137020141
3,PER,4,7116,27550012
3,PER,7,608,2355235
3,PER,2,30,117498
3,PER,1,48,186449
3,PER,25,4535,18092609
3,PER,2,412,1643695
3,PER,66,1717,6849419
3,PER,7,910,3630490
3,PER,55,14806,59069277
3,PER,4,664,2649061
3,PER,5,200,797910
3,PER,12,1056,4212965
3,PER,3,417,1663642
3,PER,3,4030,16052094
3,PER,1,285,1139575
3,PER,4,2489,9952291
3,PER,1,5890,23551224
3,PER,3,7857,31416293
3,PER,711,22495,89915335
3,PER,2,25002,98720370
3,PER,45,7131,28449481
3,PER,66,4235,16895744
3,PER,1500,130859,517555454
3,PER,800,58481,231269358
3,PER,1720,3594,14215613
3,PER,1196,2638,10436996
3,PER,501,859,3398180
3,PER,10,124,491004
3,PER,4,46,180388
3,PER,83,844,3339870
3,PER,136,1046,4136822
3,PER,32,24275,97233102
3,PER,725000,999000,3965417660
3,PER,480,13473,52754233
3,PER,416,33600,132485808
3,PER,2111,14923,59431445
3,PER,54000,5199,20791157
3,PER,820920,31063,122500463
3,PER,20400,1469,5810397
3,PER,135000,28705,114802598
3,PER,30000,7190,28754902
3,PER,8,500,1962885
3,PER,19,3914,15366327
3,PER,8,1504,5902474
3,PER,14,987,3874735
3,PER,10,276,1083905
3,PER,4,458,1798003
3,PER,25,3425,13445762
3,PER,3,338,1324947
3,PER,48,8513,33421650
3,PER,6,2613,10257330
3,PER,9,5097,20008472
3,PER,23,3514,13793585
3,PER,6,2935,11521664
3,PER,10,1400,5496078
3,PER,93,2307,9056516
3,PER,8,2017,7917493
3,PER,54,2171,8524181
3,PER,108,3219,12638938
3,PER,14,1855,7283049
3,PER,22,2416,9484032
3,PER,15,3235,12701004
3,PER,5,48,189615
3,PER,65,8740,34311230
3,PER,182,7570,29716783
3,PER,2584,58344,225624836
3,PER,62,4669,18473321
3,PER,580,14501,57983193
3,PER,831,16267,62542563
3,PER,292,28807,115895243
3,PER,4790,374878,1470657842
3,PER,1322,54098,207410822
3,PER,1301,96658,386600906
3,PER,75,2738,10906860
3,PER,61,825,3172583
3,PER,259,445,1759655
3,PER,11877,17244,68213256
3,PER,18,68,271401
3,PER,296,877,3507740
3,PER,140,451,1802623
3,PER,422,849,3395036
3,PER,444,561,2244160
3,PER,134,1042,4168606
3,PER,104,367,1469071
3,PER,130,689,2754287
3,PER,97,44633,175846463
3,PER,50,653,2609468
3,PER,320,13790,55229396
3,PER,2987,26322,103164310
3,PER,3500,8750,34995012
3,PER,175,13281,53121925
3,PER,100,5671,21803802
3,PER,32,1626,6412944
3,PER,20,393,1566971
3,PER,422,29238,115686206
3,PER,1281,25858,101489709
3,PER,1346,40237,159126592
3,PER,2520,64742,253985379
3,PER,20,658,2619319
3,PER,100,5472,21796593
3,PER,160,4158,16393542
3,PER,1081,24404,95914912
3,PER,1010,36462,140635708
3,PER,1053,6917,26594705
3,PER,3612,208564,826918117
3,PER,2,334,1284167
3,PER,124,1810,6960990
3,PER,816,5426,21647298
3,PER,105,2943,11840830
3,PER,90,4648,17870369
3,PER,181,963,3837566
3,PER,80,4284,16373662
3,PER,10000,497,1988157
3,PER,2000,5520,21983400
3,PER,60000,4234,16277772
3,PER,1,205,817621
3,PER,3478,16496,64816555
3,PER,2,3,12619
3,PER,92,243,962901
3,PER,90,206,814437
3,PER,450,2281,9028868
3,PER,68,428,1686513
3,PER,466,3030,12040577
3,PER,213,1295,5132673
3,PER,3090,11456,45337474
3,PER,38,93,368374
3,PER,2743,9148,36333776
3,PER,315,1675,6678825
3,PER,3596,8396,33386124
3,PER,736,1200,4778505
3,PER,70,503,1988668
3,PER,206,976,3871656
3,PER,1009,2583,10265965
3,PER,1012,2502,9964855
3,PER,394,1608,6387344
3,PER,9414,20829,82472374
3,PER,1220,4782,18926919
3,PER,435,4263,16943535
3,PER,1840,5398,21339062
3,PER,94,42,168487
3,PER,9,54,215090
3,PER,205,2146,8484416
3,PER,64,687,2735309
3,PER,209,2176,8578811
3,PER,158,678,2699859
3,PER,103,692,2738711
3,PER,556,6921,27234068
3,PER,205,2811,11038288
3,PER,5,1155,4524084
3,PER,16,3658,14320998
3,PER,15,65,256398
3,PER,318,3726,14724005
3,PER,511,2199,8662400
3,PER,4,412,1612217
3,PER,8,824,3224435
3,PER,808,3974,15703138
3,PER,51,243,962561
3,PER,192,1518,6023497
3,PER,2,164,641582
3,PER,3,536,2097535
3,PER,402,1556,6134329
3,PER,316,1326,5237483
3,PER,195,11564,45279638
3,PER,121,5643,22324138
3,PER,6,501,1983722
3,PER,236,1315,5258282
3,PER,1824,6238,24951759
3,PER,36,3002,12005286
3,PER,74,1474,5832779
3,PER,169,3371,13336972
3,PER,1,3288,13148180
3,PER,13,13034,51560940
3,PER,3,1566,6238290
3,PER,1,15820,63013433
3,PER,37,7172,28568944
3,PER,19,2864,11245290
3,PER,76,13286,52157859
3,PER,108,19391,76177689
3,PER,14,1414,5719941
3,PER,50,700,2787750
3,PER,11000,5427,21652644
3,PER,30,459,1816619
3,PER,35,21,84184
3,PER,300,30282,121126395
3,PER,300,22629,90512723
3,PER,320,7619,30140483
3,PER,2974,66174,264004123
3,PER,3,189,725785
3,PER,983,8804,34762156
3,PER,1,300,1179777
3,PER,14,5265,20616070
3,PER,1,772,3035488
3,PER,24,920,3680469
3,PER,11,1105,4416674
3,PER,1,5966,23462736
3,PER,1,150,599776
3,PER,1,1141,4488068
3,PER,1,375,1500801
3,PER,2,100,404522
3,PER,33670,2376,9400318
3,PER,7159,14943,59329957
3,PER,14101,30475,120767725
3,PER,72,207,824193
3,PER,435,576,2291181
3,PER,4580,7735,30633952
3,PER,114,186,733761
3,PER,12,24,93790
3,PER,675,1605,6392796
3,PER,694,1014,3949488
3,PER,192,835,3311209
3,PER,17,281,1095597
3,PER,87,978,3858622
3,PER,412,3256,12644497
3,PER,8,5033,20124541
3,PER,21,507,2004761
3,PER,156,18286,70793993
3,PER,209,3428,13420528
3,PER,126,6261,23929855
3,PER,254,14642,58416986
3,PER,209,19624,78263646
3,PER,1190,42022,162136266
3,PER,1007,31928,123554912
3,PER,100,1639,6630116
3,PER,640,12508,48974198
3,PER,91,164,651365
3,PER,993,1866,7365681
3,PER,40,19141,76460385
3,PER,2000,14250,57330742
3,PER,907,26063,103812838
3,PER,15,1787,6831532
3,PER,75,940,3638195
3,PER,61,15892,60738490
3,PER,537,50397,192620312
3,PER,993,34800,134130120
3,PER,2626,128200,493684704
3,PER,0,150,597472
3,PER,45,2628,10482543
3,PER,10,720,2751876
3,PER,30,9600,36691680
3,PER,132450,34715,133473156
3,PER,504,13104,51669465
3,PER,855,2112,8414404
3,PER,314,651,2592075
3,PER,38,101,396208
3,PER,279,4512,17664462
3,PER,68,123,482057
3,PER,85,161,642464
3,PER,2579,2343,9179503
3,PER,41,93,367186
3,PER,15,41,163539
3,PER,319,5237,20505577
3,PER,358,2306,9200105
3,PER,87,977,3856807
3,PER,155,1862,7347506
3,PER,46,268,1068201
3,PER,21,160,638162
3,PER,160,915,3645379
3,PER,307,2051,8295775
3,PER,277,1549,6185668
3,PER,8,42,166018
3,PER,587,2292,9157892
3,PER,805,3444,13733210
3,PER,1434,4084,16381342
3,PER,200,326,1298507
3,PER,4,23,91612
3,PER,2546,8355,33651266
3,PER,1876,4671,18879502
3,PER,89,320,1273732
3,PER,6259,13179,53144425
3,PER,1015,3837,15326187
3,PER,142,1083,4314431
3,PER,1463,2947,11829082
3,PER,273,1595,6352168
3,PER,340,2618,10468099
3,PER,457,2038,8116903
3,PER,1376,4858,19627727
3,PER,155,757,3013333
3,PER,490,3984,16046818
3,PER,43,301,1200641
3,PER,674,2891,11524004
3,PER,55,508,2029844
3,PER,233,1063,4233730
3,PER,414,1799,7216970
3,PER,11,44,175055
3,PER,1824,5636,22493238
3,PER,320,28796,115249501
3,PER,1,300,1182909
3,PER,215,1845,7380548
3,PER,10,6000,23898900
3,PER,1,18666,73600598
3,PER,0,7070,28160870
3,PER,237,35531,139117381
3,PER,86,7438,29326522
3,PER,9,13,50509
3,PER,130,5909,22718521
3,PER,504,609,2341335
3,PER,31,83,323493
3,PER,30,68,267815
3,PER,72,420,1688783
3,PER,570,3808,15318774
3,PER,577,1820,7321639
3,PER,79,185,742564
3,PER,30,132,529575
3,PER,110,263,1058949
3,PER,456,1128,4537296
3,PER,16,40,160285
3,PER,9,31,124317
3,PER,124,273,1099503
3,PER,428,2075,8346350
3,PER,64,222,892187
3,PER,11,60,243404
3,PER,9,85,340726
3,PER,64,275,1104613
3,PER,96,345,1386559
3,PER,16,60,240105
3,PER,9,73,294378
3,PER,137,815,3279520
3,PER,74,228,916970
3,PER,19,36,142945
3,PER,1,300,1206963
3,PER,1,10000,39999100
3,PER,1,4769,18991826
3,PER,200,122,488618
3,PER,4,124,493816
3,PER,1000,59,236712
3,PER,2137,184752,739653291
3,PER,44,1335,5227138
3,PER,246,8620,33751594
3,PER,140,3249,12721232
3,PER,11,117,459515
3,PER,148,3111,12181529
3,PER,20,533,2132256
3,PER,184,4407,17254517
3,PER,170,1782,6976905
3,PER,576,2246,8795622
3,PER,275,2042,7995582
3,PER,72,1183,4730686
3,PER,36,950,3799858
3,PER,2,105,411277
3,PER,138,2689,10528983
3,PER,24,222,868286
3,PER,12,375,1467190
3,PER,24,281,1100392
3,PER,16,281,1124120
3,PER,126,1979,7754443
3,PER,1480,14392,56426966
3,PER,23,1086,4343821
3,PER,206,10398,40713424
3,PER,44,4854,19413763
3,PER,5072,2047,8167535
3,PER,4,760,2922056
3,PER,254,66207,264728552
3,PER,75,9880,39140796
3,PER,112,936,3625613
3,PER,144,5080,20234402
3,PER,6,0,235
3,PER,209,39712,156716333
3,PER,10,0,1958
3,PER,31,3095,12116494
3,PER,2,1011,3959048
3,PER,2,975,3817544
3,PER,3,960,3760575
3,PER,400,1780,6891181
3,PER,3,1012,3964373
3,PER,4,1488,5826160
3,PER,4,984,3852783
3,PER,2,1096,4291311
3,PER,45,12718,49797966
3,PER,20,8632,33799284
3,PER,15,341,1334848
3,PER,42,10734,42034315
3,PER,1,275,1076743
3,PER,506,6963,27577229
3,PER,237,11314,44427918
3,PER,15,276,1091585
3,PER,8,933,3652940
3,PER,14,3549,13895979
3,PER,18,361,1413666
3,PER,50,940,3682462
3,PER,66,14678,57469350
3,PER,3,60,233046
3,PER,22,236,940023
3,PER,160,3242,12861320
3,PER,40,800,3097160
3,PER,55,2835,11100048
3,PER,266,5348,21158972
3,PER,1200,3334,13411371
3,PER,15000,7850,31399294
3,PER,1,2378,9410758
3,PER,5,4833,19123021
3,PER,1,100,394489
3,PER,59,7591,30285392
3,PER,670,66728,255035841
3,PER,10000,3800,14917926
3,PER,20,406,1595058
3,PER,216,2751,10974414
3,PER,121,5677,22650431
3,PER,277,7555,30141968
3,PER,221,3495,13942919
3,PER,12,613,2444278
3,PER,333,2923,11661495
3,PER,32,131,524386
3,PER,13,144,575652
3,PER,4,85,338753
3,PER,84,105,417586
3,PER,466,2423,9665164
3,PER,121,6397,25522109
3,PER,87,2271,9059510
3,PER,26,805,3210191
3,PER,228,5863,23391968
3,PER,325,15184,60713376
3,PER,199,29100,116356641
3,PER,785,11806,47205289
3,PER,2440,58770,234544018
3,PER,2117,15703,62779417
3,PER,129,6220,24640444
3,PER,1,59,233546
3,PER,19,585,2334984
3,PER,228,3084,12263390
3,PER,4647,598996,2369605923
3,PER,3,69,274533
3,PER,276,13541,53521063
3,PER,188,8793,34746461
3,PER,220,940,3753103
3,PER,379,2839,11163483
3,PER,1119,5631,22273814
3,PER,1286,7119,28349117
3,PER,176,1140,4501333
3,PER,3735,13528,53345520
3,PER,64,243,970858
3,PER,2031,6799,26926942
3,PER,214,975,3884423
3,PER,4813,11926,47129474
3,PER,762,1623,6492094
3,PER,207,956,3764813
3,PER,2752,8704,34684904
3,PER,1034,3330,13248237
3,PER,1219,5392,21383963
3,PER,17333,40078,157965240
3,PER,1291,4846,19173737
3,PER,167,1695,6779207
3,PER,3237,8824,34811822
3,PER,603,3640,14460034
3,PER,158,1655,6572787
3,PER,443,1900,7601709
3,PER,90,539,2157311
3,PER,1333,5340,21106412
3,PER,304,1313,5164592
3,PER,1026,8140,32205319
3,PER,1045,3563,14025090
3,PER,609,3380,13410650
3,PER,137,886,3485808
3,PER,613,2396,9496127
3,PER,11,53,213395
3,PER,821,6399,25410680
3,PER,12,57,228955
3,PER,92,170,681865
3,PER,3751,14370,56510728
3,PER,211,7767,30733185
3,PER,3,39,155405
3,PER,2,58,227514
3,PER,12,285,1127597
3,PER,50,439,1735791
3,PER,250,5813,22760590
3,PER,500,8155,31930136
3,PER,285,5119,20248567
3,PER,2298,70602,278201749
3,PER,279,15319,60488750
3,PER,16,1717,6854217
3,PER,2,32,127070
3,PER,4,343,1370787
3,PER,3375,6556,25940242
3,PER,1320,4006,15848960
3,PER,554,4058,16163145
3,PER,300,1746,6954580
3,PER,20,534,2114413
3,PER,1,12,47283
3,PER,50,9500,37985845
3,PER,5289,21938,87384217
3,PER,26,2040,8021068
3,PER,4768,28263,111441463
3,PER,8,13710,52849397
3,PER,35000,6162,24638819
3,PER,280,7481,28963866
3,PER,70,5851,22651854
3,PER,1,569,2237565
3,PER,4,506,1987924
3,PER,2,513,2017419
3,PER,11,392,1549902
3,PER,200,10,39985
3,PER,20,1000,3948540
3,PER,83,900,3553686
3,PER,1,50,197427
3,PER,1,11221,44868360
3,PER,1264,12401,49341360
3,PER,678,30532,121562105
3,PER,311,8763,34992613
3,PER,45,1456,5772337
3,PER,2673,37883,150993926
3,PER,48,1074,4293320
3,PER,2,35,139840
3,PER,93,4745,18900544
3,PER,700,11972,47663033
3,PER,572,2438,9696940
3,PER,40,747,2985527
3,PER,50314,7427,29696294
3,PER,15,139,554713
3,PER,6400,1097,4383917
3,PER,5200,936,3743466
3,PER,200,48,191973
3,PER,200,90,359949
3,PER,137,1772,7042456
3,PER,4,93,372265
3,PER,240,10679,42965469
3,PER,1,33,129982
3,PER,1,43,169802
3,PER,44,5143,20495459
3,PER,35,2868,11465807
3,PER,30,1693,6768038
3,PER,4,617,2420708
3,PER,1,14,53744
3,PER,3500,1207,4826401
3,PER,4,8528,34111232
3,PER,1108,781,3115430
3,PER,84,1969,7966859
3,PER,113,5653,22866375
3,PER,6,213,859852
3,PER,760,8622,34875905
3,PER,63,7202,28321176
3,PER,6,283,1145566
3,PER,345,9417,37822031
3,PER,736,3111,12583709
3,PER,835,24995,96766506
3,PER,390,23990,93337707
3,PER,13,138,550726
3,PER,29,791,3200780
3,PER,3,207,837563
3,PER,993,7380,29472477
3,PER,20,72,286311
3,PER,3,111,439913
3,PER,162,1868,7390753
3,PER,131,435,1753605
3,PER,70,367,1486457
3,PER,126,1420,5620498
3,PER,22,424,1678774
3,PER,14,680,2689805
3,PER,172,7050,27896266
3,PER,144,2469,9768963
3,PER,438,3515,13909634
3,PER,29,247,977438
3,PER,25,393,1555007
3,PER,44,456,1803808
3,PER,90,256,1012535
3,PER,36,136,536537
3,PER,12,236,934745
3,PER,32,3929,15545714
3,PER,12,825,3264327
3,PER,10,796,3150214
3,PER,42,1818,7192124
3,PER,47,970,3838176
3,PER,57,992,3923919
3,PER,41,628,2483737
3,PER,15,246,973007
3,PER,11,367,1453872
3,PER,14,473,1872972
3,PER,14,336,1331212
3,PER,13,175,692156
3,PER,15,166,655358
3,PER,14,273,1079721
3,PER,450,7583,30005021
3,PER,99,1279,5060103
3,PER,114,2446,9677325
3,PER,32,598,2365747
3,PER,27,369,1458739
3,PER,22,94,371579
3,PER,135,1316,5208837
3,PER,9,181,715422
3,PER,12,80,315987
3,PER,3,16,63269
3,PER,120,852,3371634
3,PER,24,172,681591
3,PER,28,305,1206970
3,PER,203,1805,7302229
3,PER,47,6452,25372795
3,PER,313,8496,33618216
3,PER,381,36976,146305949
3,PER,297,38122,150839605
3,PER,2726,100890,399195736
3,PER,62928,7754,31002487
3,PER,3,132,519549
3,PER,1,303,1197671
3,PER,1,2340,9239584
3,PER,1,3049,12189978
3,PER,310,50,199619
3,PER,54,53,211528
3,PER,4270,30329,116607897
3,PER,450,9900,39426750
3,PER,13,200,781324
3,PER,19,412,1612217
3,PER,0,14,54229
3,PER,307,4682,18333218
3,PER,30,592,2318248
3,PER,243,3535,13840928
3,PER,395,4384,17462847
3,PER,197,3853,15371218
3,PER,421,4654,18301527
3,PER,0,1,4987
3,PER,3,52,206523
3,PER,22,4323,17287158
3,PER,2,35,138029
3,PER,2826,2228508,8790169177
3,PER,1124,28279,113113855
3,PER,847,16281,63994641
3,PER,11165,106086,412853763
3,PER,3629,178578,699217970
3,PER,3414,95376,370252762
3,PER,237,7387,28709617
3,PER,15917,188632,735306979
3,PER,20,76,293282
3,PER,302,6746,25970841
3,PER,1132,6735,25983696
3,PER,114,4497,17288765
3,PER,3770,93087,358877239
3,PER,429,23333,91125488
3,PER,144,5397,20751132
3,PER,47,1599,6228361
3,PER,7795,100099,389571877
3,PER,794,4075,15669023
3,PER,8944,37161,144742091
3,PER,398,5195,19975326
3,PER,52727,4932,19233435
3,PER,37000,2264,8703073
3,PER,4000,46,178438
3,PER,100923,10323,39691396
3,PER,37,688,2646844
3,PER,538,3121,11999575
3,PER,9,709,2726585
3,PER,178636,29382,112966862
3,PER,610,7343,28349310
3,PER,46,1076,4151063
3,PER,301,2665,10248072
3,PER,39,351,1403768
3,PER,1,2481,9539627
3,PER,196,699,2688676
3,PER,49,297,1140909
3,PER,6,654,2513429
3,PER,109,10374,40222742
